SubTime	NumProcs	ExeTime
5284852	64	22
5284872	128	24
5284872	64	44
5284873	32	23
5284873	32	23
5284873	64	42
5284895	64	20
5284914	64	20
5284915	64	19
5284915	64	43
5284933	128	24
5284934	32	23
5284934	64	43
5284956	64	21
5284957	64	19
5284976	64	37
5284976	64	38
5284976	64	38
5284995	32	41
5284995	128	42
5285012	64	23
5285012	64	24
5285013	32	21
5285013	64	22
5285034	64	21
5285034	64	21
5285034	64	22
5285054	128	25
5285055	32	23
5285055	64	43
5285078	64	20
5285078	64	38
5285097	64	39
5285098	64	37
5285116	32	41
5285116	64	42
5285116	128	42
5285134	64	22
5285134	64	23
5285135	32	21
5285155	64	22
5285156	64	20
5285156	64	21
5285195	128	27
5285196	32	24
5285196	32	24
5285196	64	25
5285196	64	25
5285196	64	26
5285219	64	22
5285219	64	22
5285220	64	20
5285259	128	20
5285260	32	37
5285260	32	37
5285260	64	38
5285260	64	38
5285260	64	39
5285278	64	41
5285279	64	39
5285317	64	31
5285317	64	31
5285317	64	32
5285317	128	32
5285318	32	29
5285318	32	29
5285346	64	21
5285346	64	22
5285346	64	22
5285387	128	25
5285388	32	22
5285388	32	22
5285388	64	23
5285388	64	23
5285388	64	24
5285409	64	22
5285409	64	23
5285410	64	21
5285430	128	40
5285431	32	38
5285450	32	38
5285450	64	38
5285450	64	39
5285450	64	39
5285469	64	40
5285469	64	41
5285469	64	41
5285507	128	25
5285508	64	23
5285509	32	21
5285509	32	21
5285509	64	22
5285509	64	22
5285529	64	21
5285529	64	21
5285529	64	22
5285550	32	42
5285550	128	43
5285569	64	22
5285569	64	22
5285569	64	23
5285570	32	20
5285590	64	20
5285590	64	21
5285590	64	22
5285629	128	26
5285630	32	23
5285630	64	24
5285630	64	24
5285630	64	25
5285631	32	22
5285652	64	21
5285652	64	22
5285652	64	22
5285673	32	42
5285673	128	42
5285693	32	20
5285693	64	20
5285693	64	21
5285693	64	21
5285712	64	21
5285712	64	21
5285712	64	22
5285751	128	26
5285753	32	22
5285753	32	22
5285753	64	23
5285753	64	23
5285753	64	24
5285774	64	23
5285775	64	21
5285775	64	22
5285796	32	45
5285796	128	45
5285815	32	24
5285815	64	24
5285815	64	25
5285815	64	25
5285838	64	21
5285838	64	22
5285838	64	22
5285859	32	44
5285878	128	25
5285879	32	22
5285879	64	22
5285879	64	23
5285879	64	23
5285900	64	22
5285900	64	23
5285901	64	21
5285921	32	39
5285921	128	39
5285940	64	39
5285940	64	40
5285941	32	37
5285941	64	38
5285978	64	21
5285978	64	22
5285978	64	22
5285999	32	21
5285999	128	22
5285999	64	42
5286020	64	20
5286020	64	20
5286039	64	21
5286039	64	21
5286040	64	19
5286059	32	42
5286059	128	43
5286078	32	21
5286078	64	22
5286078	64	22
5286078	64	23
5286099	64	21
5286099	64	22
5286099	64	22
5286120	32	42
5286120	128	42
5286139	64	21
5286139	64	22
5286139	64	22
5286140	32	20
5286159	64	23
5286160	64	21
5286160	64	21
5286181	32	38
5286199	128	20
5286200	64	38
5286200	64	38
5286200	64	39
5286201	32	36
5286219	64	39
5286219	64	40
5286257	128	25
5286258	32	22
5286258	32	22
5286258	64	23
5286258	64	23
5286258	64	24
5286279	64	23
5286279	64	24
5286279	64	24
5286302	32	41
5286302	128	42
5286321	32	20
5286321	64	21
5286321	64	21
5286321	64	22
5286341	64	20
5286341	64	21
5286341	64	21
5286380	64	38
5286380	64	38
5286380	64	39
5286380	128	39
5286381	32	36
5286381	32	36
5286416	64	21
5286416	64	21
5286416	64	22
5286437	32	43
5286437	128	43
5286456	64	23
5286456	64	23
5286457	32	21
5286457	64	21
5286477	64	22
5286478	64	20
5286478	64	21
5286498	32	42
5286498	128	42
5286518	32	20
5286518	64	20
5286518	64	21
5286518	64	21
5286537	64	21
5286537	64	22
5286537	64	22
5286558	32	43
5286558	128	44
5286579	32	20
5286579	64	21
5286579	64	21
5286579	64	22
5286599	64	22
5286599	64	23
5286599	64	23
5286621	32	38
5286621	128	39
5286640	32	37
5286640	64	38
5286640	64	38
5286640	64	39
5286659	64	40
5286659	64	40
5286659	64	41
5286696	128	28
5286698	32	24
5286698	32	24
5286698	64	25
5286698	64	25
5286698	64	26
5286720	64	21
5286720	64	22
5286720	64	23
5286739	64	50
5286741	128	27
5286741	32	50
5286749	64	41
5286749	64	42
5286750	32	40
5286768	64	21
5286789	64	23
5286789	64	23
5286789	64	24
5286812	32	41
5286812	128	41
5286831	32	20
5286831	64	20
5286831	64	21
5286831	64	21
5286850	64	22
5286850	64	23
5286851	64	21
5286871	128	22
5286872	32	39
5286892	64	42
5286892	64	42
5286893	32	40
5286893	64	40
5286911	64	20
5286911	64	21
5286911	64	21
5286931	32	41
5286931	128	42
5286953	64	19
5286953	32	38
5286953	64	39
5286953	64	39
5286971	64	20
5286972	64	39
5286972	64	40
5287010	64	20
5287010	64	21
5287010	64	21
5287010	128	22
5287011	32	28
5287011	32	29
5287030	64	39
5287030	64	39
5287030	64	40
5287037	64	104
5287066	128	42
5287068	32	39
5287068	64	40
5287088	32	31
5287088	64	32
5287088	64	32
5287106	64	40
5287107	64	38
5287107	64	38
5287143	128	28
5287144	32	25
5287144	32	25
5287144	64	26
5287144	64	26
5287144	64	46
5287168	64	21
5287168	64	21
5287207	128	30
5287209	32	26
5287209	64	27
5287209	64	27
5287209	64	28
5287210	32	25
5287234	64	23
5287234	64	23
5287234	64	24
5287256	128	26
5287256	32	48
5287281	64	21
5287281	64	22
5287281	64	22
5287282	32	20
5287301	64	21
5287301	64	21
5287321	64	43
5287321	128	43
5287322	32	41
5287344	64	19
5287344	64	40
5287362	64	21
5287362	64	21
5287362	64	22
5287382	128	28
5287383	32	26
5287383	64	26
5287408	64	20
5287408	64	21
5287409	32	26
5287426	64	7654
5287428	64	25
5287428	64	25
5287428	64	26
5287452	128	47
5287453	32	45
5287453	64	45
5287472	64	25
5287472	64	25
5287473	32	23
5287496	64	21
5287496	64	21
5287496	64	22
5287536	32	21
5287536	128	21
5287536	64	42
5287536	64	42
5287536	64	43
5287577	64	20
5287577	64	20
5287577	64	21
5287596	32	39
5287596	128	40
5287611	64	23
5287611	64	23
5287611	64	24
5287612	32	21
5287633	64	38
5287633	64	39
5287654	64	37
5287671	32	46
5287671	128	46
5287691	32	24
5287691	64	24
5287691	64	25
5287691	64	25
5287714	64	22
5287714	64	22
5287715	64	20
5287754	64	20
5287754	128	21
5287754	64	40
5287754	64	41
5287755	32	38
5287755	32	39
5287772	64	42
5287793	64	20
5287793	64	20
5287813	32	40
5287813	128	40
5287834	32	37
5287834	64	38
5287834	64	38
5287834	64	39
5287852	64	40
5287852	64	41
5287852	64	41
5287892	32	40
5287892	64	40
5287892	128	41
5287911	64	20
5287911	64	20
5287912	32	40
5287930	64	21
5287930	64	22
5287931	64	20
5287970	128	26
5287970	64	45
5287970	64	46
5287970	64	46
5287971	32	25
5287971	32	25
5288015	64	20
5288015	64	20
5288015	64	21
5288034	32	44
5288034	128	45
5288054	32	23
5288054	64	23
5288054	64	24
5288054	64	44
5288076	64	21
5288076	64	21
5288116	32	23
5288116	128	23
5288116	64	42
5288136	64	21
5288136	64	22
5288138	32	38
5288157	64	40
5288157	64	41
5288157	64	41
5288176	32	41
5288176	128	41
5288197	32	38
5288197	64	38
5288197	64	39
5288197	64	39
5288216	64	39
5288216	64	39
5288235	64	40
5288254	128	21
5288254	32	40
5288254	64	40
5288274	32	38
5288274	64	39
5288274	64	39
5288293	64	40
5288293	64	41
5288293	64	41
5288312	32	41
5288331	128	22
5288333	32	38
5288333	64	38
5288333	64	39
5288333	64	39
5288352	64	39
5288352	64	39
5288352	64	40
5288390	32	43
5288390	128	44
5288410	32	21
5288410	64	22
5288410	64	22
5288410	64	23
5288431	64	24
5288431	64	24
5288431	64	25
5288454	128	43
5288455	32	41
5288474	32	21
5288474	64	21
5288474	64	21
5288474	64	22
5288494	64	40
5288494	64	40
5288533	32	37
5288533	128	38
5288552	32	37
5288552	64	37
5288552	64	38
5288552	64	38
5288570	64	39
5288570	64	40
5288570	64	40
5288608	64	24
5288608	128	25
5288609	32	21
5288609	32	22
5288609	64	22
5288609	64	23
5288630	64	38
5288630	64	38
5288630	64	39
5288667	128	43
5288668	32	41
5288687	32	21
5288687	64	21
5288687	64	22
5288687	64	22
5288707	64	21
5288707	64	21
5288707	64	22
5288747	128	21
5288748	32	20
5288748	64	41
5288748	64	41
5288768	32	20
5288788	64	40
5288788	64	41
5288788	64	41
5288827	64	47
5288827	128	48
5288828	32	25
5288852	64	20
5288852	64	21
5288871	64	24
5288871	64	24
5288872	64	22
5288893	32	48
5288893	128	48
5288914	64	25
5288914	64	26
5288915	32	22
5288915	64	23
5288936	64	24
5288936	64	25
5288937	64	22
5288979	128	20
5288980	64	38
5288980	64	39
5288980	64	39
5288981	32	36
5288981	32	37
5288999	64	39
5289017	64	20
5289017	64	21
5289037	32	45
5289037	128	46
5289056	64	24
5289056	64	25
5289056	64	25
5289057	32	22
5289078	64	24
5289079	64	21
5289079	64	22
5289120	32	22
5289120	32	23
5289120	64	23
5289120	64	24
5289120	128	24
5289120	64	42
5289142	64	39
5289162	64	37
5289162	64	38
5289180	32	33
5289180	64	34
5289180	128	35
5289199	32	37
5289199	64	38
5289199	64	38
5289213	64	42
5289213	64	43
5289236	64	39
5289255	32	41
5289255	64	41
5289255	128	42
5289274	32	20
5289274	64	21
5289274	64	21
5289294	64	21
5289294	64	21
5289294	64	22
5289327	512	2728
5289329	64	25
5289329	128	25
5289330	32	24
5289335	32	38
5289335	64	39
5289335	64	39
5289353	64	41
5289373	64	20
5289373	64	21
5289393	32	42
5289393	128	42
5289412	32	21
5289412	64	21
5289412	64	22
5289412	64	22
5289432	64	23
5289432	64	23
5289433	64	22
5289473	64	38
5289473	128	38
5289474	32	36
5289491	32	38
5289491	64	38
5289491	64	39
5289510	64	39
5289510	64	39
5289510	64	40
5289548	32	24
5289548	128	24
5289548	32	43
5289548	64	44
5289548	64	44
5289548	64	45
5289590	64	22
5289591	64	20
5289591	64	21
5289611	32	44
5289611	128	45
5289631	32	22
5289631	64	23
5289631	64	23
5289631	64	24
5289652	64	23
5289653	64	21
5289653	64	21
5289694	128	24
5289695	32	20
5289695	32	21
5289695	64	21
5289695	64	22
5289695	64	22
5289715	64	41
5289715	64	41
5289735	64	20
5289755	32	43
5289755	128	43
5289774	32	22
5289774	64	22
5289774	64	23
5289774	64	23
5289795	64	21
5289795	64	22
5289795	64	22
5289835	128	20
5289835	64	41
5289835	64	41
5289836	32	38
5289836	32	38
5289836	64	39
5289873	64	22
5289874	64	20
5289874	64	21
5289894	32	43
5289894	128	43
5289914	32	21
5289914	64	21
5289914	64	22
5289914	64	22
5289934	64	21
5289934	64	39
5289934	64	39
5289973	128	25
5289973	32	48
5289997	32	22
5289997	64	22
5289997	64	23
5289997	64	23
5290018	64	21
5290019	64	20
5290019	64	40
5290059	32	40
5290059	128	41
5290077	32	20
5290077	64	21
5290077	64	21
5290077	64	22
5290097	64	21
5290097	64	21
5290097	64	22
5290136	128	27
5290136	64	47
5290137	32	25
5290137	32	44
5290137	64	45
5290137	64	45
5290181	64	20
5290181	64	20
5290181	64	21
5290200	32	47
5290200	128	48
5290219	64	27
5290219	64	28
5290220	32	25
5290220	64	26
5290245	64	20
5290245	64	21
5290245	64	21
5290284	128	20
5290284	64	42
5290285	32	39
5290285	32	40
5290285	64	40
5290285	64	41
5290324	64	20
5290324	64	21
5290324	64	21
5290344	32	44
5290344	128	45
5290364	64	23
5290364	64	23
5290364	64	24
5290365	32	21
5290385	64	23
5290386	64	21
5290386	64	21
5290425	128	22
5290426	32	39
5290426	64	40
5290426	64	40
5290426	64	41
5290427	32	38
5290464	64	22
5290465	64	20
5290465	64	21
5290485	128	41
5290485	32	61
5290504	64	21
5290504	64	41
5290504	64	41
5290505	32	40
5290544	64	21
5290544	64	22
5290544	64	22
5290565	32	42
5290565	64	42
5290565	128	43
5290585	32	20
5290585	64	21
5290585	64	21
5290605	64	22
5290605	64	23
5290605	64	23
5290627	32	44
5290627	128	44
5290647	32	22
5290647	64	23
5290647	64	23
5290647	64	49
5290669	64	26
5290669	64	26
5290715	32	21
5290715	32	21
5290715	64	22
5290715	64	22
5290715	64	23
5290715	128	23
5290735	64	39
5290735	64	40
5290735	64	40
5290774	32	39
5290774	128	39
5290794	32	37
5290794	64	38
5290794	64	38
5290794	64	39
5290812	64	40
5290812	64	40
5290813	64	38
5290851	32	30
5290851	64	31
5290851	128	31
5290881	64	20
5290881	64	20
5290900	64	40
5290900	64	41
5290900	64	41
5290919	32	42
5290919	128	43
5290940	32	20
5290940	64	21
5290940	64	21
5290940	64	42
5290960	64	21
5290960	64	22
5291000	32	22
5291000	128	23
5291000	64	42
5291019	64	23
5291020	64	21
5291022	32	39
5291041	64	39
5291041	64	39
5291041	64	39
5291060	32	43
5291060	128	43
5291079	32	22
5291079	64	22
5291079	64	23
5291079	64	23
5291100	64	22
5291100	64	22
5291100	64	41
5291140	32	38
5291140	64	38
5291140	128	39
5291159	32	37
5291159	64	38
5291159	64	38
5291177	64	40
5291177	64	41
5291177	64	41
5291215	128	30
5291216	64	50
5291216	64	51
5291216	64	51
5291217	32	28
5291217	32	49
5291265	64	22
5291265	64	22
5291265	64	23
5291286	32	42
5291286	128	42
5291305	64	22
5291306	32	20
5291306	64	20
5291306	64	21
5291325	64	22
5291325	64	22
5291325	64	23
5291366	64	39
5291366	64	40
5291366	128	40
5291367	32	37
5291367	32	37
5291367	64	38
5291403	64	22
5291403	64	22
5291403	64	23
5291424	32	49
5291424	128	50
5291445	32	26
5291445	64	26
5291445	64	27
5291445	64	27
5291470	64	22
5291471	64	20
5291471	64	21
5291510	32	22
5291510	64	41
5291510	64	41
5291510	128	42
5291532	64	40
5291550	64	21
5291550	64	21
5291550	64	22
5291571	32	40
5291571	128	40
5291592	64	38
5291592	64	39
5291592	64	39
5291593	32	37
5291610	64	41
5291611	64	39
5291629	64	21
5291649	128	39
5291650	32	37
5291669	32	37
5291669	64	37
5291669	64	38
5291669	64	38
5291687	64	39
5291687	64	39
5291705	64	20
5291725	32	39
5291725	128	39
5291744	32	38
5291744	64	39
5291744	64	39
5291744	64	40
5291763	64	40
5291763	64	41
5291763	64	41
5291802	64	29
5291802	128	29
5291803	32	26
5291803	32	26
5291803	64	27
5291803	64	27
5291828	64	21
5291828	64	21
5291828	64	40
5291867	128	26
5291867	64	47
5291868	32	25
5291892	64	21
5291892	64	22
5291913	64	40
5291913	64	40
5291913	64	41
5291932	32	45
5291932	128	46
5291952	32	23
5291952	64	23
5291952	64	24
5291952	64	25
5291974	64	22
5291974	64	23
5291975	64	20
5292016	128	21
5292016	32	40
5292016	64	40
5292016	64	41
5292016	64	41
5292036	32	22
5292055	64	21
5292055	64	22
5292055	64	22
5292076	32	44
5292076	128	45
5292096	32	22
5292096	64	23
5292096	64	23
5292096	64	24
5292118	64	21
5292118	64	21
5292118	64	22
5292158	32	22
5292158	128	22
5292158	64	43
5292179	64	21
5292179	64	22
5292200	64	21
5292200	64	22
5292200	64	22
5292221	32	42
5292221	128	42
5292240	64	22
5292241	32	20
5292241	64	21
5292241	64	41
5292261	64	20
5292261	64	40
5292300	32	37
5292300	64	38
5292300	128	38
5292318	64	39
5292319	32	37
5292319	64	37
5292337	64	39
5292337	64	39
5292337	64	40
5292375	32	45
5292375	64	46
5292375	128	46
5292394	64	26
5292395	32	24
5292395	64	24
5292418	64	40
5292419	64	21
5292419	64	39
5292457	32	48
5292457	128	48
5292477	32	25
5292477	64	26
5292477	64	26
5292477	64	27
5292502	64	24
5292502	64	25
5292502	64	25
5292526	32	42
5292545	128	23
5292546	64	42
5292546	64	42
5292546	64	43
5292547	32	20
5292587	64	21
5292587	64	22
5292588	64	20
5292607	128	45
5292608	32	43
5292627	64	23
5292627	64	24
5292628	32	21
5292628	64	22
5292649	64	21
5292649	64	21
5292649	64	21
5292674	32	350
5292675	128	34
5292676	32	32
5292689	32	39
5292689	64	39
5292689	64	40
5292689	64	40
5292727	64	21
5292728	64	20
5292728	64	40
5292747	32	42
5292747	128	42
5292767	32	20
5292767	64	21
5292767	64	21
5292767	64	41
5292787	64	21
5292787	64	43
5292808	64	22
5292829	32	25
5292829	64	77
5292829	128	84
5292849	64	39
5292849	64	49
5292853	32	29
5292882	64	45
5292925	128	41
5292926	32	22
5292926	32	25
5292926	64	28
5292926	64	33
5292926	64	36
5292947	64	26
5292947	64	27
5292947	64	28
5292973	32	39
5292973	128	39
5292993	32	40
5292993	64	40
5292993	64	41
5292993	64	41
5293011	64	42
5293011	64	43
5293033	64	20
5293052	32	39
5293052	128	39
5293071	64	40
5293071	64	40
5293072	32	37
5293072	64	38
5293090	64	41
5293090	64	42
5293090	64	42
5293131	32	39
5293131	64	39
5293131	128	40
5293150	64	39
5293151	32	37
5293151	64	38
5293169	64	39
5293169	64	39
5293169	64	40
5294675	32	1659
5295109	256	108
5295312	256	136
5295464	512	11646
5295517	128	4634
5295613	32	361
5296075	64	432
5296274	512	2768
5296775	64	13780
5296859	64	36
5297131	128	10031
5297146	128	29
5297209	128	501
5297215	64	795
5297427	32	23
5297599	256	134
5297736	32	1334
5298365	32	15
5298457	64	771
5298532	256	14857
5298553	32	11
5298608	32	11
5298737	256	148
5298969	32	3711
5299317	32	115
5299584	128	10503
5299889	32	6676
5300215	64	20
5300344	64	36
5300444	128	7389
5300535	64	38
5300577	128	1039
5300616	32	77
5300781	64	36
5300878	64	6664
5301376	32	220
5301572	32	106
5301667	128	2933
5301694	32	340
5301712	32	534
5301814	64	110
5301814	128	129
5302087	128	341
5302087	64	361
5302211	64	105
5302250	128	65
5302466	64	206
5302466	128	207
5302708	32	45
5302711	64	412
5302711	128	412
5303046	64	753
5303065	128	733
5303162	32	71
5303252	32	2157
5303308	64	57
5303347	32	667
5303796	64	268
5303902	32	992
5304382	64	34
5304526	32	2482
5304909	32	635
5305027	32	27
5305030	32	27
5305404	32	991
5305464	256	439
5305514	32	191
5305558	32	2124
5305732	64	4798
5305923	32	2921
5306658	32	109
5307163	512	1996
5307248	32	2448
5307260	64	462
5307555	128	15626
5307691	32	1834
5307745	64	31
5307960	32	252
5308010	128	775
5308164	32	31
5308214	32	262
5308229	64	1487
5308486	128	9538
5308523	32	12
5308552	128	1241
5308597	32	11
5308715	32	10
5308733	32	27
5308809	32	11
5308914	32	14
5309026	32	374
5309121	128	331
5309443	128	339
5309610	32	868
5310129	256	1582
5310335	32	194
5310433	128	386
5310469	32	443
5310734	128	221
5310884	128	3644
5310969	32	4252
5311082	64	5353
5311116	128	135
5311233	128	6682
5311253	128	24
5311757	32	168
5311774	32	118
5312236	512	525
5312414	128	211
5312725	32	156
5312867	64	1288
5313220	512	1666
5313670	32	414
5314282	32	3800
5314383	64	575
5314397	128	437
5314941	32	528
5314965	256	147
5315064	512	5847
5315453	32	422
5315485	128	1168
5315493	512	10557
5315805	32	3451
5316094	256	937
5316613	32	202
5316659	32	3786
5316693	64	12115
5317136	256	11691
5317179	128	239
5317453	64	396
5317533	32	252
5317861	64	910
5318004	32	438
5318033	128	9461
5318157	32	5089
5318227	32	6631
5318327	32	46
5318333	64	13706
5318399	32	359
5318458	32	72
5318471	256	3462
5318556	128	717
5318676	32	666
5318828	64	64
5318901	256	23391
5319384	128	2467
5319709	32	129
5319811	128	1589
5319920	64	43
5319998	32	315
5320096	64	592
5320175	32	489
5320184	128	221
5320387	32	330
5320421	128	1058
5320471	128	26
5320572	32	885
5320589	32	799
5321079	32	46
5321291	32	4110
5321334	32	49
5321410	32	55
5321492	128	2743
5321777	128	1943
5321842	128	524
5322142	32	968
5322196	32	45
5322238	32	1158
5322293	32	59
5322366	32	417
5322582	128	488
5322770	32	2609
5323113	128	5981
5323129	32	385
5323336	32	2234
5323440	64	1039
5323834	32	900
5324287	128	4219
5324326	64	40
5324497	64	943
5324703	32	1218
5325397	128	495
5325549	64	52
5326079	128	316
5326461	32	32
5326630	32	5008
5326716	32	1321
5326978	64	1406
5327146	512	10252
5327829	128	1131
5328415	64	110
5328686	32	353
5328757	32	575
5329073	32	3162
5329172	64	388
5329975	32	167
5330173	64	334
5330244	32	1949
5330386	32	133
5330657	64	113
5330675	128	95
5330886	128	101
5330887	64	99
5330986	64	91
5331005	128	72
5331099	64	100
5331099	128	100
5331198	64	74
5331198	128	75
5331290	128	71
5331291	64	70
5331379	64	79
5331379	128	79
5331474	64	97
5331474	128	97
5331570	64	106
5331589	128	86
5331700	64	92
5331700	128	92
5331703	32	640
5331756	32	1256
5331811	64	71
5331811	128	72
5332218	64	2248
5332486	32	103
5332486	64	103
5332649	32	128
5332666	64	110
5332776	32	130
5332776	64	131
5332906	32	107
5332906	64	107
5333042	32	90
5333042	64	91
5333151	64	109
5333152	32	108
5333259	32	130
5333279	64	110
5333388	32	112
5333388	64	112
5333519	32	113
5333519	64	113
5333632	32	110
5333632	64	111
5333742	32	128
5333760	64	109
5333873	128	94
5333959	32	128
5333959	64	128
5334086	32	117
5334086	64	118
5334203	32	117
5334203	64	118
5334320	32	126
5334339	64	107
5334446	32	126
5334464	64	107
5334571	32	114
5334571	64	114
5334659	32	2525
5334684	64	109
5334685	32	107
5334792	32	108
5334811	64	88
5334917	32	112
5334917	64	113
5335029	32	112
5335029	64	113
5335141	32	110
5335141	64	111
5335251	32	109
5335251	64	110
5335360	32	110
5335360	64	110
5335470	32	112
5335488	64	93
5335581	32	108
5335600	64	88
5335707	32	107
5335707	64	108
5335814	32	114
5335814	64	114
5335866	128	2086
5335928	32	113
5335928	64	114
5336041	32	108
5336041	64	108
5336149	32	108
5336167	64	89
5336275	32	109
5336275	64	110
5336283	32	555
5336384	32	108
5336403	64	88
5336510	64	112
5336511	32	111
5336622	32	115
5336622	64	115
5336736	32	106
5336736	64	107
5336863	32	105
5336863	64	106
5336968	32	108
5336968	64	109
5337076	32	111
5337095	64	92
5337206	32	112
5337206	64	112
5337318	32	106
5337318	64	106
5337424	32	134
5337442	64	115
5337557	32	107
5337557	64	108
5337664	32	108
5337682	64	90
5337772	32	107
5337790	64	88
5337897	32	108
5337897	64	108
5338005	32	105
5338005	64	106
5338110	32	125
5338128	64	106
5338234	32	113
5338234	64	113
5338346	64	108
5338347	32	106
5338471	64	95
5338472	32	93
5338568	128	2117
5338580	64	103
5338581	32	101
5338681	32	509
5338688	32	117
5338715	64	90
5338805	32	107
5338805	64	108
5338930	64	108
5338931	32	107
5339038	32	106
5339038	64	107
5339144	32	112
5339166	64	90
5339275	32	105
5339275	64	106
5339380	32	110
5339380	64	110
5339489	64	126
